ORDER	ARTIST	ALBUM	TRACK
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	08 - Doctor Bills.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	09 - It's Beginning To Look Like Warren Christopher.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	10 - Gun Nuts Boasting They Can Open Fire.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	11 - Why's Madonna Kissing Santa Claus.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	12 - Don't Ask, Don't Tell.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	13 - The Twelve Days Of Clinton.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	14 - Jingo All The Way.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	15 - Santo Claus's Budget Is Down.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	16 - Her Come Democrats.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	17 - Do You Feel What I Feel.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	18 - Puh-Leeze, Navy Dad.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	19 - Ozone Has A Hole On High.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	20 - Golly, Stephanopoulos.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	21 - Mommy's Spoiled-Child.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	22 - George Is Home This Christmas.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	23 - Clinton Blunderland.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	24 - Over The River, They Cut The Woods.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	25 - Now Cbs Has Letterman.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	26 - Rosty, The Chairman.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	27 - Whose Child Was This.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	28 - Here We Go A-Lobbying.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	29 - Good Thing Princess Di.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	30 - Have Yourself A Very Little Christmas.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	31 - O Little Rock Of Arkansas.flac
31347	Capitol Steps	All I Want For Christmas Is A Tax Increase	32 - Can't Wish You A Merry Christmas.flac
31347	Capitol Steps	Fools On The Hill	01 - Fools On The Hill.flac
31347	Capitol Steps	Fools On The Hill	02 - Yuppie Love.flac
31347	Capitol Steps	Fools On The Hill	03 - Ground Control To Jedi Brown.flac
31347	Capitol Steps	Fools On The Hill	04 - Superfranticunproductivenothinglegislation.flac
31347	Capitol Steps	Fools On The Hill	05 - When They're Fishing In The Star.flac
31347	Capitol Steps	Fools On The Hill	06 - Pander Bear.flac
31347	Capitol Steps	Fools On The Hill	07 - Bill 'N' Dan's Draft Dodgin' Rag.flac
31347	Capitol Steps	Fools On The Hill	08 - If I Weren't A Rich Man.flac
31347	Capitol Steps	Fools On The Hill	09 - Stand By Your Klan.flac
31347	Capitol Steps	Fools On The Hill	10 - Can't Love Helpin' That Man O' Mine.flac
31347	Capitol Steps	Fools On The Hill	11 - Tsounds Of Tsongas.flac
31347	Capitol Steps	Fools On The Hill	12 - Favored Right Wing.flac
31347	Capitol Steps	Fools On The Hill	13 - Hello Mullah, Hello Fattah.flac
31347	Capitol Steps	Fools On The Hill	14 - Tax Our Children Well.flac
31347	Capitol Steps	Fools On The Hill	15 - Rulers Of Morality.flac
31347	Capitol Steps	Fools On The Hill	16 - Yokohama.flac
31347	Capitol Steps	Fools On The Hill	17 - Rubber Checky.flac
31347	Capitol Steps	Fools On The Hill	18 - Cuba-Havana.flac
31347	Capitol Steps	Fools On The Hill	19 - God Bless My Chevrolet.flac
31347	Capitol Steps	Fools On The Hill	20 - Mario.flac
31347	Capitol Steps	Fools On The Hill	21 - Shamlet.flac
31347	Capitol Steps	Fools On The Hill	22 - Mike Milken.flac
31347	Capitol Steps	Fools On The Hill	23 - Lirty Dies- Skex Sandals.flac
31347	Cassius Clay	I Am The Greatest!	01 - Round 1- I Am The Greatest.flac
31347	Cassius Clay	I Am The Greatest!	02 - Round 2- I Am The Double Greatest.flac
31347	Cassius Clay	I Am The Greatest!	03 - Round 3- Do You Have To Ask.flac
31347	Cassius Clay	I Am The Greatest!	04 - Round 4- 'I Have Written A Drama', He Says Playfully.flac
31347	Cassius Clay	I Am The Greatest!	05 - Round 5- Will The Real Sonny Liston Please Fall Down.flac
31347	Cassius Clay	I Am The Greatest!	06 - Round 6- Funny You Should Ask.flac
31347	Cassius Clay	I Am The Greatest!	07 - Round 7- 2138.flac
31347	Cassius Clay	I Am The Greatest!	08 - Round 8- The Knockout.flac
31347	Cassius Clay	I Am The Greatest!	09 - Afterpiece- (See Round 1).flac
31347	Cassius Clay	I Am The Greatest!	10 - I Am The Greatest (Single).flac
31347	Cassius Clay	I Am The Greatest!	11 - Stand By Me.flac
31347	Cassius Clay	I Am The Greatest!	12 - The Gangs Are All Here.flac
31347	Chet Atkins	Chet Atkins Picks On The Beatles	01 - I Feel Fine.flac
31347	Chet Atkins	Chet Atkins Picks On The Beatles	02 - Yesterday.flac
31347	Chet Atkins	Chet Atkins Picks On The Beatles	03 - If I Fell.flac
31347	Chet Atkins	Chet Atkins Picks On The Beatles	04 - Can't Buy Me Love.flac
31347	Chet Atkins	Chet Atkins Picks On The Beatles	05 - I'll Cry Instead.flac
31347	Chet Atkins	Chet Atkins Picks On The Beatles	06 - Things We Said Today.flac
31347	Chet Atkins	Chet Atkins Picks On The Beatles	07 - Hard Day's Night.flac
31347	Chet Atkins	Chet Atkins Picks On The Beatles	08 - I'll Follow The Sun.flac
31347	Chet Atkins	Chet Atkins Picks On The Beatles	09 - She's A Woman.flac
31347	Chet Atkins	Chet Atkins Picks On The Beatles	10 - And I Love Her.flac
31347	Chet Atkins	Chet Atkins Picks On The Beatles	11 - Michelle.flac
31347	Chet Atkins	Chet Atkins Picks On The Beatles	12 - She Loves You.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	01 - Jerry's Breakdown.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	02 - Limehouse Blues.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	03 - Liebestraum.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	04 - Serenade To Summertime.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	05 - Nashtown Ville.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	06 - Mystery Train.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	07 - The Mad Russian.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	08 - Flying South.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	09 - Good Stuff.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	10 - All I Ever Need Is You.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	11 - I Saw The Light.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	12 - Tennessee Stud.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	13 - Bridge Over Troubled Water.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	14 - MacArthur Park.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	15 - Ol' Man River.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	16 - Nut Sundae.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	17 - Cannonball Rag.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	18 - Wreck Of The John B.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	19 - Stump Water.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	20 - The January, February, March.flac
31347	Chet Atkins	Me & Chet-Me & Jerry	21 - Something.flac
31347	Chet Atkins	Read My Licks	01 - Young Thing.flac
31347	Chet Atkins	Read My Licks	02 - Mountains Of Illinois.flac
31347	Chet Atkins	Read My Licks	03 - After You've Gone.flac
31347	Chet Atkins	Read My Licks	04 - Every Now And Then.flac
31347	Chet Atkins	Read My Licks	05 - Somebody Loves Me Now.flac
31347	Chet Atkins	Read My Licks	06 - Norway (Norwegian Mountain Song).flac
31347	Chet Atkins	Read My Licks	07 - Read My Licks.flac
31347	Chet Atkins	Read My Licks	08 - Take A Look At Her Now.flac
31347	Chet Atkins	Read My Licks	09 - Around The Bend.flac
31347	Chet Atkins	Read My Licks	10 - Dream.flac
31347	Chet Atkins	Read My Licks	11 - Vincent.flac
31347	Chet Atkins	Super Hits- Chet Atkins	01 - Mr. Sandman.flac
31347	Chet Atkins	Super Hits- Chet Atkins	02 - Country Gentleman.flac
31347	Chet Atkins	Super Hits- Chet Atkins	03 - Alley Cat.flac
31347	Chet Atkins	Super Hits- Chet Atkins	04 - Yesterday.flac
31347	Chet Atkins	Super Hits- Chet Atkins	05 - Michelle.flac
31347	Chet Atkins	Super Hits- Chet Atkins	06 - Rocky Top.flac
31347	Chet Atkins	Super Hits- Chet Atkins	07 - Oh, Lonesome Me.flac
31347	Chet Atkins	Super Hits- Chet Atkins	08 - Yakety Axe.flac
31347	Chet Atkins	Super Hits- Chet Atkins	09 - Mrs. Robinson.flac
31347	Chet Atkins	Super Hits- Chet Atkins	10 - Make The World Go Away.flac
31347	Christine Lavin	Getting In Touch With My Inner Bitch	01 - Choice Words From Dave Palmater.flac
31347	Christine Lavin	Getting In Touch With My Inner Bitch	02 - Single Voice.flac
31347	Christine Lavin	Getting In Touch With My Inner Bitch	03 - I Venture Into The Crowd With A Spelunking Lamp On My Head.flac
31347	Christine Lavin	Getting In Touch With My Inner Bitch	04 - You Look Pretty Good For Your Age.flac
31347	Christine Lavin	Getting In Touch With My Inner Bitch	05 - Don't Make Me Be Naughty.flac
31347	Christine Lavin	Getting In Touch With My Inner Bitch	06 - What Was I Thinking In 1999.flac
31347	Christine Lavin	Getting In Touch With My Inner Bitch	07 - What Monica L. And Cameron D. Have In Common.flac
31347	Christine Lavin	Getting In Touch With My Inner Bitch	08 - It's Dangerous To Confide In A Songwriter.flac
31347	Christine Lavin	Getting In Touch With My Inner Bitch	09 - Another New York Afternoon.flac
31347	Christine Lavin	Getting In Touch With My Inner Bitch	10 - A Late-Night Im Turns Into.flac
31347	Christine Lavin	Getting In Touch With My Inner Bitch	11 - Plateau.flac
31347	Christine Lavin	Getting In Touch With My Inner Bitch	12 - Gene Shay Adds His Voice To The Low Fat-No Fat Debate.flac
31347	Christine Lavin	Getting In Touch With My Inner Bitch	13 - Happy Birthday Maureen.flac
31347	Christine Lavin	Getting In Touch With My Inner Bitch	14 - Harrison Ford.flac
31347	Christine Lavin	Getting In Touch With My Inner Bitch	15 - The Polka Dancing Bus Driver And The 40-Year-Old Mystery.flac
31347	Christine Lavin	Getting In Touch With My Inner Bitch	16 - The Piper.flac
31347	Christine Lavin	Getting In Touch With My Inner Bitch	17 - Getting In Touch With My Inner Bitch.flac
31347	Christine Lavin	Getting In Touch With My Inner Bitch	18 - Megon Mcdonough, One Of Our Great Singers, Inspires An Idea.flac
31347	Christine Lavin	Getting In Touch With My Inner Bitch	19 - Adjust Your Dreams-Shining My Flashlight.flac
31347	Christine Lavin	Getting In Touch With My Inner Bitch	20 - Piranha Women Of The Avocado Jungle Of Death.flac
31347	Christine Lavin	Shining My Flashlight On The Moon	01 - Shining My Flashlight On The Moon.flac
31347	Christine Lavin	Shining My Flashlight On The Moon	02 - Two Americans In Paris.flac
31347	Christine Lavin	Shining My Flashlight On The Moon	03 - Introduction To The One-Song Musical 'Honey, We Have To Talk'.flac
31347	Christine Lavin	Shining My Flashlight On The Moon	04 - I Want To Be Lonely Again.flac
31347	Christine Lavin	Shining My Flashlight On The Moon	05 - Music To Operate By.flac
31347	Christine Lavin	Shining My Flashlight On The Moon	06 - Happy Divorce Day.flac
31347	Christine Lavin	Shining My Flashlight On The Moon	07 - The Polka-Dancing Bus Driver And The 40-Year-Old Mystery.flac
31347	Christine Lavin	Shining My Flashlight On The Moon	08 - Robert And Annie In Larchmont, New York.flac
31347	Christine Lavin	Shining My Flashlight On The Moon	09 - If I Ruled The World.flac
31347	Christine Lavin	Shining My Flashlight On The Moon	10 - As Bad As It Gets.flac
31347	Christine Lavin	Shining My Flashlight On The Moon	11 - Snackin'.flac
31347	Christine Lavin	Shining My Flashlight On The Moon	12 - The Scent Of Your Cologne.flac
31347	Christine Lavin	Shining My Flashlight On The Moon	13 - Planet X.flac
31347	Cincinnati Pops Orchestra	Chiller	01 - Opening Sequence.flac
31347	Cincinnati Pops Orchestra	Chiller	02 - `Overture (from ``Phantom Of The Opera``)`.flac
31347	Cincinnati Pops Orchestra	Chiller	03 - Night On Bald Mountain.flac
31347	Cincinnati Pops Orchestra	Chiller	04 - Danse Macabre.flac
31347	Cincinnati Pops Orchestra	Chiller	05 - `March To The Scaffold - (from ``Symphonie Fantastique``)`.flac
31347	Cincinnati Pops Orchestra	Chiller	06 - `Pandemonium (from ``The Damnation Of Faust``)`.flac
31347	Cincinnati Pops Orchestra	Chiller	07 - `In The Hall Of The Mountain King (from ``Peer Gynt``)`.flac
31347	Cincinnati Pops Orchestra	Chiller	08 - Synthesizer Effects.flac
31347	Cincinnati Pops Orchestra	Chiller	09 - `Theme (from ``The Twilight Zone``)`.flac
31347	Cincinnati Pops Orchestra	Chiller	10 - `12,000 Volts`.flac
31347	Cincinnati Pops Orchestra	Chiller	11 - `Bride Of Frankenstein, The`.flac
31347	Cincinnati Pops Orchestra	Chiller	12 - `Sleigh Ride (from ``The Devil And Daniel Webster``)`.flac
31347	Cincinnati Pops Orchestra	Chiller	13 - Prelude.flac
31347	Cincinnati Pops Orchestra	Chiller	14 - `Mad House, The`.flac
31347	Cincinnati Pops Orchestra	Chiller	15 - Murder.flac
31347	Cincinnati Pops Orchestra	Chiller	16 - `Overture (from ``Sleuth``)`.flac
31347	Cincinnati Pops Orchestra	Chiller	17 - Television Noise.flac
31347	Cincinnati Pops Orchestra	Chiller	18 - `Light, The - (from ``Poltergeist``)`.flac
31347	Cincinnati Pops Orchestra	Chiller	19 - `Super Sleuth - (from ``Without A Clue``)`.flac
31347	Cincinnati Pops Orchestra	Chiller	20 - `Funeral March Of A Marionette (from ``Alfred Hitchcock Presents``)`.flac
31347	Cisco Houston	Cisco Houston Sings The Songs Of Woody Guthrie	01 - Pastures Of Plenty.flac
31347	Cisco Houston	Cisco Houston Sings The Songs Of Woody Guthrie	02 - Ship In The Sky.flac
31347	Cisco Houston	Cisco Houston Sings The Songs Of Woody Guthrie	03 - Deportees.flac
31347	Cisco Houston	Cisco Houston Sings The Songs Of Woody Guthrie	04 - Grand Coulee Dam.flac
31347	Cisco Houston	Cisco Houston Sings The Songs Of Woody Guthrie	05 - Sinking Of The Reuben James.flac
31347	Cisco Houston	Cisco Houston Sings The Songs Of Woody Guthrie	06 - Curly Headed Baby.flac
31347	Cisco Houston	Cisco Houston Sings The Songs Of Woody Guthrie	07 - Ladies Auxiliary.flac
31347	Cisco Houston	Cisco Houston Sings The Songs Of Woody Guthrie	08 - Taking It Easy.flac
31347	Cisco Houston	Cisco Houston Sings The Songs Of Woody Guthrie	09 - Hard, Ain't It Hard.flac
31347	Cisco Houston	Cisco Houston Sings The Songs Of Woody Guthrie	10 - Jesus Christ.flac
31347	Cisco Houston	Cisco Houston Sings The Songs Of Woody Guthrie	11 - Buffalo Skinners.flac
31347	Cisco Houston	Cisco Houston Sings The Songs Of Woody Guthrie	12 - Pretty Boy Floyd.flac
31347	Cisco Houston	Cisco Houston Sings The Songs Of Woody Guthrie	13 - Philadelphia Lawyer.flac
31347	Cisco Houston	Cisco Houston Sings The Songs Of Woody Guthrie	14 - Old Lone Wolf.flac
31347	Cisco Houston	Cisco Houston Sings The Songs Of Woody Guthrie	15 - Talking Fishing Blues.flac
31347	Cisco Houston	Cisco Houston Sings The Songs Of Woody Guthrie	16 - Ranger's Command.flac
31347	Cisco Houston	Cisco Houston Sings The Songs Of Woody Guthrie	17 - Do Re Mi.flac
31347	Cisco Houston	Cisco Houston Sings The Songs Of Woody Guthrie	18 - Blowing Down That Old Dusty Road.flac
31347	Creedence Clearwater Revival	Creedence Gold	01 - Proud Mary.flac
31347	Creedence Clearwater Revival	Creedence Gold	02 - Down On The Corner.flac
31347	Creedence Clearwater Revival	Creedence Gold	03 - Bad Moon Rising.flac
31347	Creedence Clearwater Revival	Creedence Gold	04 - I Heard It Through The Grape Vine.flac
31347	Creedence Clearwater Revival	Creedence Gold	05 - The Midnight Special.flac
31347	Creedence Clearwater Revival	Creedence Gold	06 - Have You Ever Seen The Rain.flac
31347	Creedence Clearwater Revival	Creedence Gold	07 - Born On The Bayou.flac
31347	Creedence Clearwater Revival	Creedence Gold	08 - Suzie Q.flac
31347	Creedence Clearwater Revival	Recollection (Disc 1)	01 - Born On The Bayou.flac
31347	Creedence Clearwater Revival	Recollection (Disc 1)	02 - Green River.flac
31347	Creedence Clearwater Revival	Recollection (Disc 1)	03 - Lodi.flac
31347	Creedence Clearwater Revival	Recollection (Disc 1)	04 - Commotion.flac
31347	Creedence Clearwater Revival	Recollection (Disc 1)	05 - Who'll Stop The Rain.flac
31347	Creedence Clearwater Revival	Recollection (Disc 1)	06 - Suzie Q.flac
31347	Creedence Clearwater Revival	Recollection (Disc 1)	07 - Hey Tonight.flac
31347	Creedence Clearwater Revival	Recollection (Disc 1)	08 - Long As I Can Seen The Light.flac
31347	Creedence Clearwater Revival	Recollection (Disc 1)	09 - Down On The Corner.flac
31347	Creedence Clearwater Revival	Recollection (Disc 1)	10 - Looking Out My Backdoor.flac
31347	Creedence Clearwater Revival	Recollection (Disc 1)	11 - Cotton Fields.flac
31347	Creedence Clearwater Revival	Recollection (Disc 1)	12 - Tombstone Shadow.flac
31347	Creedence Clearwater Revival	Recollection (Disc 2)	01 - Heard It Through The Grapevine.flac
31347	Creedence Clearwater Revival	Recollection (Disc 2)	02 - Midnight Special.flac
31347	Creedence Clearwater Revival	Recollection (Disc 2)	03 - Bad Moon Rising.flac
31347	Creedence Clearwater Revival	Recollection (Disc 2)	04 - Proud Mary.flac
31347	Creedence Clearwater Revival	Recollection (Disc 2)	05 - I Put A SPell On You.flac
31347	Creedence Clearwater Revival	Recollection (Disc 2)	06 - Fortunate Son.flac
31347	Creedence Clearwater Revival	Recollection (Disc 2)	07 - Have You Ever Seen The Rain.flac
31347	Creedence Clearwater Revival	Recollection (Disc 2)	08 - Travelin' Band.flac
31347	Creedence Clearwater Revival	Recollection (Disc 2)	09 - Run Through The Jungle.flac
31347	Creedence Clearwater Revival	Recollection (Disc 2)	10 - Up Around The Bend.flac
31347	Creedence Clearwater Revival	Willy & The Poor Boys	01 - Down On The Corner.flac
31347	Creedence Clearwater Revival	Willy & The Poor Boys	02 - It Came Out Of The Sky.flac
31347	Creedence Clearwater Revival	Willy & The Poor Boys	03 - Cotton Fields.flac
31347	Creedence Clearwater Revival	Willy & The Poor Boys	04 - Poorboy Shuffle.flac
31347	Creedence Clearwater Revival	Willy & The Poor Boys	05 - Feelin' Blue.flac
31347	Creedence Clearwater Revival	Willy & The Poor Boys	06 - Fortunate Son.flac
31347	Creedence Clearwater Revival	Willy & The Poor Boys	07 - Don't Look Now.flac
31347	Creedence Clearwater Revival	Willy & The Poor Boys	08 - The Midnight Special.flac
31347	Creedence Clearwater Revival	Willy & The Poor Boys	09 - Side O' The Road.flac
31347	Creedence Clearwater Revival	Willy & The Poor Boys	10 - Effigy.flac
31347	Cyndi Lauper	She's So Unusual	01 - Money Changes Everything.flac
31347	Cyndi Lauper	She's So Unusual	02 - Girls Just Want To Have Fun.flac
31347	Cyndi Lauper	She's So Unusual	03 - When You Were Mine.flac
31347	Cyndi Lauper	She's So Unusual	04 - Time After Time.flac
31347	Cyndi Lauper	She's So Unusual	05 - She Bop.flac
31347	Cyndi Lauper	She's So Unusual	06 - All Through The Night.flac
31347	Cyndi Lauper	She's So Unusual	07 - Witness.flac
31347	Cyndi Lauper	She's So Unusual	08 - I'll Kiss You.flac
31347	Cyndi Lauper	She's So Unusual	09 - He's So Unusual.flac
31347	Cyndi Lauper	She's So Unusual	10 - Yeah Yeah.flac
31347	Da Yoopers	Jackpine Savage	01 - Johnny Peckanen.flac
31347	Da Yoopers	Jackpine Savage	02 - Gimme My Allowance Eh.flac
31347	Da Yoopers	Jackpine Savage	03 - Bowling And Beer.flac
31347	Da Yoopers	Jackpine Savage	04 - She Don't Make Good Pasties.flac
31347	Da Yoopers	Jackpine Savage	05 - Yooper Snow Rocket.flac
31347	Da Yoopers	Jackpine Savage	06 - I Just Let Um Rip.flac
31347	Da Yoopers	Jackpine Savage	07 - Jackpine Savage.flac
31347	Da Yoopers	Jackpine Savage	08 - Yooper Cowboy Dan.flac
31347	Da Yoopers	Jackpine Savage	09 - If I Could Fart Like My Dad.flac
31347	Da Yoopers	Jackpine Savage	10 - Football Fart Fandango.flac
31347	Da Yoopers	Jackpine Savage	11 - Armchair Quarterback.flac
31347	Da Yoopers	Jackpine Savage	12 - Polka For Beer.flac
31347	Da Yoopers	Jackpine Savage	13 - Can't Find Da Truck.flac
